web-scraper-order,web-scraper-start-url,Data002,Data002-href,Noms,Prix,Adresse,Image-src
"1739061990-502","https://sn.coinafrique.com/categorie/moutons?page=5","Mouton ladoum métisse azawatte","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-metisse-azawatte-3716133","Mouton ladoum métisse azawatte","140 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3716133_uploaded_image1_1653817806.jpg"
"1739061992-503","https://sn.coinafrique.com/categorie/moutons?page=5","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3716204","Mouton Ladoum","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4061084_uploaded_image1_1674422780.jpg"
"1739061995-504","https://sn.coinafrique.com/categorie/moutons?page=5","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3716241","Moutons","170 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144166_uploaded_image1_1737393386.jpg"
"1739062002-505","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3716691","Mouton","110 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4879970_uploaded_image1_1722945913.jpg"
"1739062004-506","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3716695","Mouton","70 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4879970_uploaded_image1_1722945913.jpg"
"1739062007-507","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3717423","Mouton","300 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062009-508","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-3721884","Mouton azawat","850 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3721884_uploaded_image1_1654116831.jpg"
"1739062012-509","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3722202","Mouton","160 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062014-510","https://sn.coinafrique.com/categorie/moutons?page=4","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3725800","Moutons","1 700 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4905476_uploaded_image1_1724281103.jpg"
"1739062017-511","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3725954","Mouton","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4255895_uploaded_image1_1686736719.jpg"
"1739062019-512","https://sn.coinafrique.com/categorie/moutons?page=4","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3726012","Moutons","165 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062022-513","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton azawad","https://sn.coinafrique.com/annonce/moutons/mouton-azawad-3726130","Mouton azawad","275 000 CFA","Tambacounda, Sénégal","https://images.coinafrique.com/thumb_3726130_uploaded_image1_1654328145.jpg"
"1739062025-514","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3729435","Mouton","180 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5081184_uploaded_image1_1733597466.jpg"
"1739062027-515","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3729535","Mouton","250 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4255895_uploaded_image1_1686736719.jpg"
"1739062029-516","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3729734","Mouton","250 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4255895_uploaded_image1_1686736719.jpg"
"1739062032-517","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3730353","Mouton","350 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062034-518","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3730594","Mouton","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5081184_uploaded_image1_1733597466.jpg"
"1739062037-519","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3731236","Mouton","410 000 CFA","Matam, Sénégal","https://images.coinafrique.com/thumb_4204058_uploaded_image1_1683299567.jpg"
"1739062039-520","https://sn.coinafrique.com/categorie/moutons?page=4","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3731483","Moutons","180 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_5064469_uploaded_image1_1732724549.jpg"
"1739062042-521","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3731518","Mouton","400 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5081184_uploaded_image1_1733597466.jpg"
"1739062044-522","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3732517","Mouton ladoum","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3732517_uploaded_image1_1654690342.jpg"
"1739062047-523","https://sn.coinafrique.com/categorie/moutons?page=4","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3732578","Moutons","225 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062049-524","https://sn.coinafrique.com/categorie/moutons?page=4","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3732631","Moutons","225 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4791149_uploaded_image1_1718136046.jpg"
"1739062052-525","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3732948","Mouton","300 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062054-526","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3693607","Mouton","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4252367_uploaded_image1_1686511140.jpg"
"1739062057-527","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3735519","Mouton","250 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3735519_uploaded_image1_1654848015.jpg"
"1739062059-528","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3736702","Mouton","160 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062062-529","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3741915","Mouton","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062064-530","https://sn.coinafrique.com/categorie/moutons?page=4","Femelle ladoum","https://sn.coinafrique.com/annonce/moutons/femelle-ladoum-3742313","Femelle ladoum","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3742313_uploaded_image1_1655230254.jpg"
"1739062068-531","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3742320","Mouton","300 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062070-532","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton balami","https://sn.coinafrique.com/annonce/moutons/mouton-balami-3742539","Mouton balami","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_3742539_uploaded_image1_1655239510.jpg"
"1739062073-533","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3742816","Mouton","900 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1739062075-534","https://sn.coinafrique.com/categorie/moutons?page=4","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3743769","Moutons","170 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4791149_uploaded_image1_1718136046.jpg"
"1739062078-535","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3745653","Mouton","310 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062080-536","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3747590","Mouton","100 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3913122_uploaded_image1_1665344227.jpg"
"1739062083-537","https://sn.coinafrique.com/categorie/moutons?page=4","Femelle Ladoum","https://sn.coinafrique.com/annonce/moutons/femelle-ladoum-3748069","Femelle Ladoum","350 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4384585_uploaded_image1_1695244150.jpg"
"1739062086-538","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3748117","Mouton","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062088-539","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3748118","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062091-540","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3748949","Mouton","270 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062094-541","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3749119","Mouton","250 000 CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3749119_uploaded_image1_1655641651.jpg"
"1739062096-542","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3749558","Mouton","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062099-543","https://sn.coinafrique.com/categorie/moutons?page=4","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3749788","Moutons","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_4708924_uploaded_image1_1713971615.jpg"
"1739062101-544","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3750310","Mouton","120 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4879970_uploaded_image1_1722945913.jpg"
"1739062104-545","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3751345","Mouton","95 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3913122_uploaded_image1_1665344227.jpg"
"1739062106-546","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3751377","Mouton","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3763895_uploaded_image1_1656536029.jpg"
"1739062109-547","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3752267","Mouton","220 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4465409_uploaded_image1_1700496107.jpg"
"1739062111-548","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3752760","Mouton","300 000 CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_3752760_uploaded_image1_1655859669.jpg"
"1739062114-549","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3754057","Mouton","3 500 000 CFA","Kaolack, Sénégal","https://images.coinafrique.com/thumb_3754057_uploaded_image1_1655926556.jpg"
"1739062116-550","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3755782","Mouton","Prix sur demande","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_4757844_uploaded_image1_1716459279.jpg"
"1739062119-551","https://sn.coinafrique.com/categorie/moutons?page=4","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3756000","Moutons","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_5064469_uploaded_image1_1732724549.jpg"
"1739062121-552","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3756002","Mouton","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_5064469_uploaded_image1_1732724549.jpg"
"1739062124-553","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3757329","Mouton ladoum","700 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4905476_uploaded_image1_1724281103.jpg"
"1739062126-554","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3757545","Mouton","120 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_4757844_uploaded_image1_1716459279.jpg"
"1739062128-555","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3757550","Mouton","195 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_4757844_uploaded_image1_1716459279.jpg"
"1739062131-556","https://sn.coinafrique.com/categorie/moutons?page=4","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3757730","Moutons","130 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_4757844_uploaded_image1_1716459279.jpg"
"1739062133-557","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3757978","Mouton","300 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062136-558","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3758138","Mouton","145 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_4757844_uploaded_image1_1716459279.jpg"
"1739062138-559","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3758372","Mouton","170 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_4757844_uploaded_image1_1716459279.jpg"
"1739062141-560","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3758961","Mouton","300 000 CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_4748231_uploaded_image1_1715934057.jpg"
"1739062143-561","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3759500","Mouton","110 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062146-562","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3759509","Mouton","150 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5081184_uploaded_image1_1733597466.jpg"
"1739062148-563","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3760758","Mouton","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4252367_uploaded_image1_1686511140.jpg"
"1739062151-564","https://sn.coinafrique.com/categorie/moutons?page=4","Mouton xar","https://sn.coinafrique.com/annonce/moutons/mouton-xar-3761377","Mouton xar","235 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3761377_uploaded_image1_1656376286.jpg"
"1739062153-565","https://sn.coinafrique.com/categorie/moutons?page=4","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3761486","Moutons","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
